region,date,confirm
Germany,2020-09-21,922
Germany,2020-09-22,1821
Germany,2020-09-23,1769
Germany,2020-09-24,2143
Germany,2020-09-25,2153
Germany,2020-09-26,2507
Germany,2020-09-27,1410
Germany,2020-09-28,1192
Germany,2020-09-29,2089
Germany,2020-09-30,1798
Germany,2020-10-01,2503
Germany,2020-10-02,2673
Germany,2020-10-03,2563
Germany,2020-10-04,2279
Germany,2020-10-05,1382
Germany,2020-10-06,2639
Germany,2020-10-07,2828
Germany,2020-10-08,4058
Germany,2020-10-09,4516
Germany,2020-10-10,4721
Germany,2020-10-11,3483
Germany,2020-10-12,2467
Germany,2020-10-13,4122
Germany,2020-10-14,5132
Germany,2020-10-15,6638
Germany,2020-10-16,7334
Germany,2020-10-17,7830
Germany,2020-10-18,5587
Germany,2020-10-19,4325
Germany,2020-10-20,6868
Germany,2020-10-21,7595
Germany,2020-10-22,11287
Germany,2020-10-23,11242
Germany,2020-10-24,14714
Germany,2020-10-25,11176
Germany,2020-10-26,8685
Germany,2020-10-27,11409
Germany,2020-10-28,14964
Germany,2020-10-29,16774
Germany,2020-10-30,18681
Germany,2020-10-31,19059
Germany,2020-11-01,14177
Germany,2020-11-02,12097
Germany,2020-11-03,15352
Germany,2020-11-04,17214
Germany,2020-11-05,19990
Germany,2020-11-06,21506
Germany,2020-11-07,23399
Germany,2020-11-08,16017
Germany,2020-11-09,13363
Germany,2020-11-10,15332
Germany,2020-11-11,18487
Germany,2020-11-12,21866
Germany,2020-11-13,23542
Germany,2020-11-14,22461
Germany,2020-11-15,16947
Germany,2020-11-16,10824
Germany,2020-11-17,14419
Germany,2020-11-18,17561
Germany,2020-11-19,22609
Germany,2020-11-20,23648
Germany,2020-11-21,22964
Germany,2020-11-22,15741
Germany,2020-11-23,10864
Germany,2020-11-24,13554
Germany,2020-11-25,18633
Germany,2020-11-26,22268
Germany,2020-11-27,22806
Germany,2020-11-28,21695
Germany,2020-11-29,14611
Germany,2020-11-30,11169
Germany,2020-12-01,13604
Germany,2020-12-02,17270
Germany,2020-12-03,22046
Germany,2020-12-04,23449
Germany,2020-12-05,23318
Germany,2020-12-06,17767
Germany,2020-12-07,12332
Germany,2020-12-08,14054
Germany,2020-12-09,20815
Germany,2020-12-10,23679
Germany,2020-12-11,29875
Germany,2020-12-12,28438
Germany,2020-12-13,20200
Germany,2020-12-14,16362
Poland,2020-09-21,910
Poland,2020-09-22,748
Poland,2020-09-23,711
Poland,2020-09-24,974
Poland,2020-09-25,1136
Poland,2020-09-26,1587
Poland,2020-09-27,1584
Poland,2020-09-28,1350
Poland,2020-09-29,1306
Poland,2020-09-30,1326
Poland,2020-10-01,1552
Poland,2020-10-02,1967
Poland,2020-10-03,2292
Poland,2020-10-04,2367
Poland,2020-10-05,1934
Poland,2020-10-06,2006
Poland,2020-10-07,2236
Poland,2020-10-08,3003
Poland,2020-10-09,4280
Poland,2020-10-10,4739
Poland,2020-10-11,5300
Poland,2020-10-12,4178
Poland,2020-10-13,4394
Poland,2020-10-14,5068
Poland,2020-10-15,6526
Poland,2020-10-16,8099
Poland,2020-10-17,7705
Poland,2020-10-18,9622
Poland,2020-10-19,8536
Poland,2020-10-20,7482
Poland,2020-10-21,9291
Poland,2020-10-22,10040
Poland,2020-10-23,12107
Poland,2020-10-24,13632
Poland,2020-10-25,13628
Poland,2020-10-26,11742
Poland,2020-10-27,10241
Poland,2020-10-28,16300
Poland,2020-10-29,18820
Poland,2020-10-30,20156
Poland,2020-10-31,21629
Poland,2020-11-01,21897
Poland,2020-11-02,17171
Poland,2020-11-03,15578
Poland,2020-11-04,19364
Poland,2020-11-05,24692
Poland,2020-11-06,27143
Poland,2020-11-07,27086
Poland,2020-11-08,27875
Poland,2020-11-09,24785
Poland,2020-11-10,21713
Poland,2020-11-11,25454
Poland,2020-11-12,25221
Poland,2020-11-13,22683
Poland,2020-11-14,24051
Poland,2020-11-15,25571
Poland,2020-11-16,21854
Poland,2020-11-17,20816
Poland,2020-11-18,19152
Poland,2020-11-19,19883
Poland,2020-11-20,23975
Poland,2020-11-21,22464
Poland,2020-11-22,24213
Poland,2020-11-23,17856
Poland,2020-11-24,15002
Poland,2020-11-25,32733
Poland,2020-11-26,15362
Poland,2020-11-27,16687
Poland,2020-11-28,17060
Poland,2020-11-29,15178
Poland,2020-11-30,11483
Poland,2020-12-01,5733
Poland,2020-12-02,9105
Poland,2020-12-03,13855
Poland,2020-12-04,14838
Poland,2020-12-05,13239
Poland,2020-12-06,12430
Poland,2020-12-07,9176
Poland,2020-12-08,4423
Poland,2020-12-09,8312
Poland,2020-12-10,12168
Poland,2020-12-11,13749
Poland,2020-12-12,13110
Poland,2020-12-13,11497
Poland,2020-12-14,8977
