region,date,confirm
Germany,2020-08-10,436
Germany,2020-08-11,966
Germany,2020-08-12,1226
Germany,2020-08-13,1445
Germany,2020-08-14,1449
Germany,2020-08-15,1415
Germany,2020-08-16,625
Germany,2020-08-17,561
Germany,2020-08-18,1390
Germany,2020-08-19,1510
Germany,2020-08-20,1707
Germany,2020-08-21,1427
Germany,2020-08-22,2034
Germany,2020-08-23,782
Germany,2020-08-24,711
Germany,2020-08-25,1278
Germany,2020-08-26,1576
Germany,2020-08-27,1507
Germany,2020-08-28,1571
Germany,2020-08-29,1479
Germany,2020-08-30,785
Germany,2020-08-31,610
Germany,2020-09-01,1218
Germany,2020-09-02,1256
Germany,2020-09-03,1311
Germany,2020-09-04,1453
Germany,2020-09-05,1378
Germany,2020-09-06,988
Germany,2020-09-07,814
Germany,2020-09-08,1499
Germany,2020-09-09,1176
Germany,2020-09-10,1892
Germany,2020-09-11,1484
Germany,2020-09-12,1630
Germany,2020-09-13,948
Germany,2020-09-14,927
Germany,2020-09-15,1407
Germany,2020-09-16,1901
Germany,2020-09-17,2194
Germany,2020-09-18,1916
Germany,2020-09-19,2297
Germany,2020-09-20,1345
Germany,2020-09-21,922
Germany,2020-09-22,1821
Germany,2020-09-23,1769
Germany,2020-09-24,2143
Germany,2020-09-25,2153
Germany,2020-09-26,2507
Germany,2020-09-27,1410
Germany,2020-09-28,1192
Germany,2020-09-29,2089
Germany,2020-09-30,1798
Germany,2020-10-01,2503
Germany,2020-10-02,2673
Germany,2020-10-03,2563
Germany,2020-10-04,2279
Germany,2020-10-05,1382
Germany,2020-10-06,2639
Germany,2020-10-07,2828
Germany,2020-10-08,4058
Germany,2020-10-09,4516
Germany,2020-10-10,4721
Germany,2020-10-11,3483
Germany,2020-10-12,2467
Germany,2020-10-13,4122
Germany,2020-10-14,5132
Germany,2020-10-15,6638
Germany,2020-10-16,7334
Germany,2020-10-17,7830
Germany,2020-10-18,5587
Germany,2020-10-19,4325
Germany,2020-10-20,6868
Germany,2020-10-21,7595
Germany,2020-10-22,11287
Germany,2020-10-23,11242
Germany,2020-10-24,14714
Germany,2020-10-25,11176
Germany,2020-10-26,8685
Germany,2020-10-27,11409
Germany,2020-10-28,14964
Germany,2020-10-29,16774
Germany,2020-10-30,18681
Germany,2020-10-31,19059
Germany,2020-11-01,14177
Germany,2020-11-02,12097
Poland,2020-08-10,624
Poland,2020-08-11,619
Poland,2020-08-12,551
Poland,2020-08-13,715
Poland,2020-08-14,811
Poland,2020-08-15,832
Poland,2020-08-16,771
Poland,2020-08-17,594
Poland,2020-08-18,595
Poland,2020-08-19,597
Poland,2020-08-20,735
Poland,2020-08-21,767
Poland,2020-08-22,903
Poland,2020-08-23,900
Poland,2020-08-24,581
Poland,2020-08-25,548
Poland,2020-08-26,763
Poland,2020-08-27,729
Poland,2020-08-28,887
Poland,2020-08-29,791
Poland,2020-08-30,759
Poland,2020-08-31,631
Poland,2020-09-01,502
Poland,2020-09-02,550
Poland,2020-09-03,595
Poland,2020-09-04,612
Poland,2020-09-05,691
Poland,2020-09-06,567
Poland,2020-09-07,437
Poland,2020-09-08,302
Poland,2020-09-09,400
Poland,2020-09-10,421
Poland,2020-09-11,506
Poland,2020-09-12,594
Poland,2020-09-13,603
Poland,2020-09-14,502
Poland,2020-09-15,377
Poland,2020-09-16,605
Poland,2020-09-17,600
Poland,2020-09-18,837
Poland,2020-09-19,757
Poland,2020-09-20,1002
Poland,2020-09-21,910
Poland,2020-09-22,748
Poland,2020-09-23,711
Poland,2020-09-24,974
Poland,2020-09-25,1136
Poland,2020-09-26,1587
Poland,2020-09-27,1584
Poland,2020-09-28,1350
Poland,2020-09-29,1306
Poland,2020-09-30,1326
Poland,2020-10-01,1552
Poland,2020-10-02,1967
Poland,2020-10-03,2292
Poland,2020-10-04,2367
Poland,2020-10-05,1934
Poland,2020-10-06,2006
Poland,2020-10-07,2236
Poland,2020-10-08,3003
Poland,2020-10-09,4280
Poland,2020-10-10,4739
Poland,2020-10-11,5300
Poland,2020-10-12,4178
Poland,2020-10-13,4394
Poland,2020-10-14,5068
Poland,2020-10-15,6526
Poland,2020-10-16,8099
Poland,2020-10-17,7705
Poland,2020-10-18,9622
Poland,2020-10-19,8536
Poland,2020-10-20,7482
Poland,2020-10-21,9291
Poland,2020-10-22,10040
Poland,2020-10-23,12107
Poland,2020-10-24,13632
Poland,2020-10-25,13628
Poland,2020-10-26,11742
Poland,2020-10-27,10241
Poland,2020-10-28,16300
Poland,2020-10-29,18820
Poland,2020-10-30,20156
Poland,2020-10-31,21629
Poland,2020-11-01,21897
Poland,2020-11-02,17171
